ra,dec,parallax,teff_gspphot
82.98274667917148,-7.301559457042783,2.456718407704508,26322.242
172.17714335519415,-18.97221986559455,0.34146899340864667,26323.602
92.53736321909699,13.453575655471248,0.16799143403411523,26326.926
111.16341478707419,-13.418683671863116,0.17660518735488823,26335.02
100.66893627116708,1.7161891803304485,0.7733863070722828,26352.52
93.64402634306808,22.909509814461725,0.4433617499408654,26362.59
111.35849437952503,-20.35616536444949,0.10935901954224898,26376.662
191.14598144856723,-14.423056183124697,0.3771251020850819,26381.121
122.54627607120321,-15.005667585142815,0.46044654889371167,26383.44
99.24839309888353,4.033398793614057,0.6372368214515337,26448.0
106.64939125955908,-7.569017768397832,0.1887330680936704,26471.648
102.04961546035526,-7.176425741030002,0.08462008639534904,26476.416
104.39769618132588,-0.13215946355347144,0.1646988490365083,26485.342
101.65167228282397,-3.711371408922591,0.1142811135129063,26495.668
104.63140556152973,2.9848558100809086,0.19630229772939184,26517.03
31.93916707751209,58.339077219175174,0.41764587354964033,26522.766
96.82240515780938,5.9861589408924365,0.17045174762486925,26526.027
101.04492696019712,8.792396983557124,0.3892157877668385,26653.928
86.86101555650353,27.353727350773536,0.1491327517412664,26663.88
34.66659907280536,62.756866233919325,0.14072300827547585,26667.715
141.66066886894535,32.75298447594165,0.5819303960315828,26672.576
56.85010156839037,55.873921357263775,0.2738493359989848,26678.873
65.12065644018118,46.80017906831235,0.32646030683806726,26713.637
174.72707159602126,-16.970115374762322,0.36274913128449227,26739.342
113.69204816820267,-14.852488495164131,0.12077708495654765,26763.545
60.702863849288065,55.25234185620589,0.2487315234391208,26816.314
98.40623314311766,4.813060506046593,0.4683479000789511,26819.76
119.02588234147426,-29.2389041420317,0.2764788608516587,26827.062
92.72914675950697,62.313780299566794,0.7607382682025272,26842.59
60.578588836332415,52.43879475883753,0.13352946629970705,26851.55
35.85637762493843,58.500806571371356,0.28280844321535265,26869.777
109.20809261596148,-14.03745361394278,0.11751435348978934,26876.977
32.35705200190037,56.99170294622091,0.48385392405648314,26890.998
83.84650099334792,-4.838358713609504,6.516303770518311,26935.38
41.89956681647799,61.64710326743873,0.1542536394787622,27031.371
66.18168747696924,49.18568586114207,0.11748775438855114,27064.127
95.66852887010373,25.574085986118337,0.2719695190640038,27088.268
88.32171561350843,24.45364130254277,0.2485275580542666,27119.305
89.23346182552154,23.59987681199002,0.5691396503130404,27150.975
35.43082725563755,57.12577281697557,0.42026467614039087,27194.951
148.8940714874721,2.213486141822638,0.38377127711219894,27205.016
160.34621271237998,50.73884177250145,0.44715557891223073,27216.13
99.60375782911137,4.880933305692558,0.7089670482739308,27230.148
112.20146849401007,-27.2490844565898,0.06443503941567325,27232.63
75.77959123907205,36.406045686854036,0.30930774566580055,27236.906
100.89021297370462,1.1143299651862817,0.16258588579141053,27354.896
99.67300726870262,-0.949400969095612,0.10669235155326738,27401.34
106.58834116044845,7.119105329411472,0.5601945062631848,27433.098
90.2058945562681,12.780600400265017,0.032942283539691065,27471.377
92.96358719819159,17.262960238210162,0.1620658052841452,27510.828
30.470249089242305,61.18406757874,0.3502555062338347,27515.238
113.33506017181479,-15.45189365853527,0.18092154977182878,27553.39
111.14111120643332,-21.41069826455823,0.09811559649858556,27558.383
32.21154733853535,62.54625943953654,0.219823721611812,27591.656
57.212150279396845,48.55977610259508,0.13110486009393468,27595.08
114.01891409906716,-28.083784612030296,0.11275242705619937,27618.814
37.053447818592964,59.50951971796931,0.3946443211779112,27620.725
113.19115632137645,-15.322675337281492,0.20642456167384662,27727.953
192.340240777539,-12.492237066122504,0.21049576128272657,27852.078
114.32528984796058,-26.859238842600664,0.09892792235283566,27865.262
43.04858829810614,56.935310046496014,0.32695066295703773,27913.367
153.3757270943552,53.26654926212121,0.006706877941648568,27935.32
90.56223433532148,30.59357141067937,0.1648524636575498,27939.49
66.59266486622937,44.008728571560695,0.3890102233006569,27964.842
193.04335261204128,-14.351680653607449,0.3421464486356386,27996.3
80.67922224231711,33.418165750540616,0.3284712709966049,28181.898
108.26663366502993,-8.3621502985275,0.3787913401401733,28213.973
68.44563528070925,32.757792159139164,0.10990696054114164,28243.139
154.48906680509512,35.921517080594434,0.32302730159150744,28400.422
98.2957356927187,7.647911254579419,0.2523473163787069,28408.156
58.53304404662457,31.88359461391294,3.855550617532855,28444.018
106.14344595315544,-8.675926201087359,0.41515060484149446,28492.215
100.49679992551933,6.345437943503864,0.7632265868841166,28528.15
97.58605079731082,10.530020023671991,0.16191538474465847,28538.553
44.03808892639175,59.36074579195428,0.6731170905309096,28543.941
96.15982263159167,19.704373849743387,0.5028673207055014,28544.38
101.88635813325236,1.8735482424031833,0.22095616300482074,28579.629
113.07629068148054,-18.968966251326233,0.10841492920543475,28613.633
68.26602524265637,-24.855484134199692,0.8138936987290863,28617.121
35.18167399171529,59.64006297414041,0.17419371431112918,28674.3
98.96325267879705,7.940135778231106,0.8774394990697595,28699.623
86.05615686574819,29.153055810234562,0.4704277063398018,28738.346
72.79694266877958,42.27193696668507,0.23638329591985413,28751.854
117.95781505309873,-28.13256890922466,0.39578677326588907,28782.617
102.00519657526029,13.003619178328066,0.16371402107861902,28797.254
176.20892925243456,-23.471825188083344,0.2985370944556302,28814.965
38.17912701809942,59.46472991675292,0.38522381487524526,28827.592
103.68305831693624,-4.6429919916634885,0.37251216431246376,28841.299
98.7508772862288,2.978446167704786,0.28732870990757875,28863.252
93.63944405415444,22.994496911952737,0.187943816562976,28917.559
107.68851376158032,-21.573429074329745,0.08717701710914622,28937.44
45.971294178424245,58.17396214039063,0.12455872256076078,28939.76
94.23884369949818,22.194980708564085,0.5510932690583762,28942.492
89.04795707419184,20.22817123464048,0.2877073657820565,28951.742
98.4309036814581,8.036099318477872,0.6610126445368487,28961.66
91.88850583230375,18.973969753663273,0.2925308760198875,28967.957
42.832083783237564,60.6000964655182,0.4358847367456702,28975.719
102.94063709881665,5.084398606894936,0.9859010253691362,28975.783
34.806969272904574,57.128764927320226,0.13162487200703335,28977.914
114.22964578405185,-19.53989873090744,0.20608066489325805,28978.36
91.86088634197857,22.096597258920347,0.13811993413445758,28984.215
105.03428234903409,-7.849211897174273,0.329450095903061,28984.598
116.45429340229066,-26.49205023600119,0.2582949405196725,28990.834
31.972572703160356,57.10568114433534,0.15086705281503693,28991.059
84.65126105238977,26.504939772675595,0.32228773575597097,28991.248
106.76656336380682,-7.727810928973056,0.35254187330162773,28994.941
108.07148903037758,-14.457224004818558,0.3925782687442466,28995.514
81.32427787534232,29.614882907220338,0.6074147934126446,28997.553
47.117381634803216,61.40644857990192,0.8838527463749024,28999.398
114.40746164288467,-10.972330306836223,0.2607209285990743,28999.748
70.3119672863891,50.57032908343204,0.18551623780085646,29000.13
94.40244452455883,22.7730762547665,0.4272753576496556,29000.48
64.39210403609147,38.030374080558914,0.4739832458937809,29001.277
71.58857289952171,44.226495530636264,0.2628055372286665,29001.564
69.65100058761861,8.175151984076587,1.5735297611996721,29002.965
102.83901870243676,0.9292373748617555,0.2774283080049331,29004.494
34.126930443315736,60.966288519076144,0.142435895570569,29008.793
102.82301147178174,-3.3249185707653686,0.398436415277929,29018.127
46.11510527057802,56.22714420465936,0.40092186429527327,29019.53
72.15231504097954,53.5008597197563,0.6635459171916105,29038.014
95.4419949580999,12.40696423895627,0.051648669723378074,29046.05
104.38385847828839,-2.6023333022877364,0.21836340941608515,29050.451
113.65962356980734,-22.280344056984088,0.1225146554852318,29122.307
83.79916853903497,34.63704570099681,0.20316248616464655,29131.484
54.68383793382617,60.5156095094242,0.2296327836984871,29158.908
99.69913544807417,5.079738384010272,0.3130070799616261,29159.229
96.38164623451105,20.09734621699544,0.24315600940549786,29163.488
34.72884597104415,59.84539527133342,0.30199750078043563,29195.012
119.35483917337481,-1.6128235500078933,0.16810605514507565,29196.295
65.39880361845515,52.54065950408649,0.1996091169363723,29214.957
51.75124339426183,62.90709663994775,0.4687581332699441,29215.502
65.18916482312541,55.68760117141107,0.19240016547266944,29229.01
76.98098088544084,21.704789907873103,3.2853625677080585,29233.184
105.2747367770579,-7.808706129025183,0.18781240227558893,29247.758
34.042712240888875,59.2793651092543,0.3113585624600132,29262.277
37.67926769809256,61.824302352527084,0.2396697224597791,29267.098
102.28440145817723,0.0894491172286399,0.6138145217771177,29273.01
32.26028722232793,57.93221505602462,0.43371213091350086,29282.686
113.05204610244338,-26.384419605746164,0.07026099777626454,29285.709
116.2629592871826,-29.912626245561228,0.10281061576355224,29287.154
122.74443444463134,76.04512523835409,7.539108172187822E-4,29325.672
93.4756986426855,16.518067280914824,0.5635304075123199,29332.434
57.99687311170572,50.64078514052301,0.5642597268353192,29367.14
89.355679126694,23.430122306557408,0.29037714130681525,29380.879
88.72025882976273,25.959935588371373,0.23901727282758087,29384.654
55.08321299292345,61.844011652290185,0.861127772544288,29393.69
55.49546655031484,57.95937198397762,0.17384680570492256,29399.207
31.38634473992804,62.92557491988749,0.21410700138665625,29399.434
59.66170076046442,51.84500155908229,0.5994595435909669,29399.885
103.61563265737026,-0.7346715098182957,0.11362887293203318,29423.395
114.01694527974924,-27.88440227393186,0.11084664610672688,29429.016
102.95024437529499,-12.401076754641638,0.16948966506996835,29436.643
75.23499992881187,39.57185523352987,0.14172455974117523,29448.377
46.81468543380699,55.41787975424788,0.4331264148451256,29487.463
93.25831001923149,24.042943870496657,0.48236783498297386,29494.36
35.72621433394297,41.47989201602363,0.674607381996501,29576.111
46.21353075793475,59.799691691832045,0.07746990204092033,29593.133
69.23145176195729,53.876040516320714,0.22032512252145814,29640.023
101.91893020996346,3.816320085269466,0.5276008441797719,29651.676
84.1787440011978,25.068362469926218,0.14563274220342357,29666.068
45.43315004182096,59.02168740587885,0.2273360996855647,29670.76
74.63962106942448,30.69763041222864,0.5993562591911067,29688.062
54.40341898015616,52.933178635026785,0.35990801669519135,29710.791
34.020541362044625,62.24868236356808,0.20897824190061975,29731.807
110.42647994278919,-18.807215968602296,0.12174254307430363,29754.568
80.63623386655748,40.36159748620671,0.301982925879027,29809.078
59.60249435807618,53.45467556270872,0.32234821482143694,29855.36
96.17125379930695,16.607528057196344,0.2117068721300641,29862.377
96.13697441811004,6.246094178493262,0.17287434373016825,29862.77
108.27220339106088,-8.255617664636008,0.2900863185200215,29911.664
118.16976533560383,-23.048591470755152,0.4073171611494699,29921.287
104.68843740757364,-2.78315600148112,0.16833301142188598,29924.87
65.79195783122405,15.56964872216511,0.3161174978449609,29939.133
50.11082665256837,59.69436067903513,0.24410336212989853,29950.574
65.715905913755,49.369520698752,0.16326051614957926,29958.5
47.81893859567087,59.473844448418795,0.3039718249270636,29963.697
30.54505954292393,63.54749045537967,0.17627610013938966,29977.387
88.6660860627981,23.04776001160476,0.5080821510529909,29979.592
96.08046962027088,23.32239309041621,0.5805157281384992,29982.094
41.39100427355436,53.13630633825627,0.2845582415810586,29991.477
111.96250697778883,-16.093870138654214,0.6374745204317798,29991.97
78.55557518497042,18.642381463327542,2.1713826221676533,29992.498
82.34792344427943,41.94321464504313,0.7740379292992988,29993.55
82.42771093331947,35.375013901886064,0.06976698203932398,29993.55
68.96642512552448,36.05316720786747,0.2998620442412058,29994.145
61.72528657977522,52.44643974448595,0.15831544645634008,29994.705
46.269591917025295,56.73881582398216,0.2485780666438618,29995.594
57.6488294464869,49.72846647893131,0.4695203677210823,29995.955
89.71023166956974,5.247739703582377,0.31299006407200075,29996.318
116.58340896132607,-29.86405371504071,0.29190556490702063,29996.615
38.88793671992516,56.1152270214471,0.2202759852828753,29996.78
87.06685119730037,23.023476572476426,0.026350312765234578,29997.635
84.51197391709441,45.33453725303862,0.20509042420239362,29998.262
84.48744715516513,28.984575645692246,1.4244383631381352,29998.36
109.14524090145508,-2.743955936218137,0.26948182611001387,29998.426
81.65345809808227,39.015801817921925,0.7543867380991718,29998.69
88.12341040461804,28.556385526694957,0.33690001585079915,29998.79
93.81995094032811,19.662764543575054,0.4307466393781536,29999.414
82.21836988697325,37.21760931047403,0.19038292593654188,30001.094
89.05356067145325,23.072201705317642,0.23612270920345046,30001.258
43.2669311654054,67.51681632771073,0.1810428247739294,30001.424
64.88379421302504,56.28838954759521,0.43112764554373534,30001.951
171.30398433263883,-11.30737676935014,0.5078489811189153,30002.412
96.92422800197546,33.52373598868005,0.3157076643395827,30002.543
49.85665468272414,53.78172190292852,0.3993785272278555,30002.906
81.01562467048215,59.504374456632256,0.1613343426387087,30003.234
106.09731213457675,6.486891583984808,0.8264116909824976,30003.334
99.37905284844446,-15.613510210412732,0.2746197491899048,30003.928
110.05431891454428,-29.158244977602227,0.06159834932938434,30004.586
101.78193224008854,4.708900893968612,0.1936921106078504,30004.75
99.99938793643182,1.9342272258970752,0.22962065922639438,30004.947
105.38112793239779,8.254479930957634,0.23081111307571286,30005.146
66.85703610251888,49.78952546129096,0.2678739833765444,30005.21
97.22763683533992,-3.7736356607872503,0.2446925987370879,30005.41
103.52340964398905,-6.031301979597269,0.12020344287913065,30005.805
40.917789720261204,57.80641758392724,0.44937208187186106,30005.805
105.00006799896917,-6.542834697761417,0.027990854941479286,30006.398
108.3766499210574,-9.299864583372177,0.5033983208129398,30006.924
97.0410580872701,6.406316211104097,0.09783908059695962,30007.682
101.43095054734783,-2.03121944393822,0.12164472838143005,30007.848
70.25367207954721,46.805649084481246,0.426602805446733,30007.848
58.2957469660482,55.5455953462122,0.20603935541458773,30008.045
33.087061501871574,61.97652992932819,0.21186500982349354,30008.309
38.477610986965175,66.99268865415476,0.07335736357088754,30008.342
100.21393882624145,10.468068119456492,0.11403497157297456,30008.408
38.629506956633385,60.271265596828826,0.22364321600294615,30008.473
111.27550240260928,-25.082358772963833,0.07672777159973247,30009.033
36.18469063741762,57.35345299149395,0.39931277705847396,30009.133
68.35379711943968,51.84389676368813,0.1551892584908788,30009.197
51.739028107040674,53.64988986897663,0.6163747813575517,30009.691
94.29660182484885,11.338375178110455,0.39040920851329813,30010.219
101.84593627063536,7.534883226095261,0.09142677302691732,30011.998
69.6750188427755,48.63161716091945,0.19724701948077278,30012.395
94.46112968755621,11.916938937659841,0.09687347792045606,30012.46
46.32414295313592,56.51716093799796,0.1618459430091322,30012.855
60.59003201849029,58.8107943633853,0.18959625159390195,30013.086
94.23971538723805,21.7074787877567,0.4069223399144846,30013.186
95.6126585916975,17.17588644537116,0.1947215808746353,30013.316
94.56911583622481,19.21526939830492,0.2138636550114677,30013.383
68.33721648690394,51.923265150932046,0.5553607159985108,30015.031
65.991378718383,51.54648404403342,0.24780537990365067,30015.426
106.01462255658176,-10.134306746077359,0.5167338668659571,30015.559
53.83878025389007,52.35751275368995,0.6696473585656223,30016.15
34.50846203985163,56.85611187337369,0.35308270322611196,30016.58
159.56709246994322,8.637983143579655,0.5623261244661121,30017.305
63.8242871522291,38.85484415441883,0.1727749237500278,30017.7
58.49272250925508,46.897703671386594,0.6106055631384262,30019.05
50.79395525289983,8.157895087004452,0.026343117513687085,30019.744
92.56789943187171,13.558866651300464,0.16379801157351342,30020.865
90.92774014595969,22.35266750073138,0.3930115286019474,30021.557
72.47078087772645,45.453725709378155,0.0928789119767299,30021.887
65.26510541450283,54.19870326366449,0.1500061860587051,30022.941
54.93932271484894,52.424819117741535,0.3044361617832594,30024.59
121.66677692637487,-29.003837445025585,0.17433221480636113,30024.854
111.03593120967685,-19.834179279144696,0.3508483862393855,30026.139
120.1838606744793,-2.8819137150856373,1.4536011919827283,30026.172
98.55911134811079,5.723713267197275,0.05394524934249547,30026.238
64.58481720422868,48.027621104334145,0.3104189729781463,30027.062
113.32760280084328,-13.118260440669571,0.5427284699681088,30027.16
94.22404729543632,20.636477162097844,0.20448883862557182,30027.72
50.125633198706026,54.55858487850112,0.17758947252517915,30028.314
67.1798627255963,53.36822444019785,0.19415929870155993,30031.941
54.781049872467584,57.72589643119363,0.21223565630069377,30033.492
38.07067861039139,59.5249239252325,0.29711848807484,30037.217
48.91950545602006,52.76854882168359,0.22223405090457574,30037.283
104.52248900939563,-1.1668707868107613,0.17063063834621683,30037.58
84.78586265104768,36.65173136891655,0.6572705288374927,30040.152
87.02630544906269,30.35798687433132,0.23905167496884566,30040.416
67.30159109079415,52.04029991658463,0.1731993584917287,30041.934
33.744653041876475,61.64788613286836,0.3005590964075808,30042.133
97.95620295338868,8.762600622348824,0.15525725645470825,30043.55
106.67620394127835,-21.334390522564266,0.28324693696768866,30047.41
97.79576068561856,9.152681407457004,0.20737914726626483,30047.574
96.3678939773031,-11.027741187178345,0.2543672772016594,30048.004
37.62089238987925,70.42283477560753,0.24490792971059328,30048.564
46.246841898700005,60.02971808513246,0.5578338413914661,30050.676
112.75654170774023,-17.70183797339637,0.30261417684203373,30057.078
90.30713523972976,23.636511455552398,0.06619309100352544,30058.695
98.03096698363905,16.92755310690565,0.26537524364993836,30066.121
60.76251762193452,52.58210351065951,0.4758016631954651,30066.22
99.6354826877378,-0.8265826316839262,0.9317742550167214,30069.654
102.16276617394762,2.088911144491865,0.20488319554127507,30071.238
101.08249801764399,36.95791621999422,0.4166813882198551,30071.602
82.37096325221391,28.42678488508347,0.19760526554173669,30072.592
60.59844116046898,50.7826055271865,0.3712560529709707,30076.39
52.86798868046517,59.42375798987912,0.45770287749422955,30081.64
41.85750477481961,56.17511908881136,0.2805225403300546,30087.852
114.91670611496086,-18.876030433679023,0.2886604849151268,30092.576
116.616568725204,-21.164639564801572,0.2914247813422655,30100.143
70.71013834878012,52.34434771423267,0.1908531396673613,30105.795
105.07126354842713,-5.065095382243334,0.10585645543150395,30110.355
99.66144662572948,6.954500792818612,0.2143806862741161,30124.31
89.69082327038106,20.79199140752052,0.23973608076238126,30125.502
70.1495976840983,46.352994199707645,0.28496393612655996,30144.924
62.86283847830936,52.5098673386653,0.13521737795615388,30150.484
64.45622743894093,54.394605469366475,0.5013082104433104,30153.564
96.73104516104054,8.734207482254588,0.14878278676524018,30155.715
103.05336732414375,-16.20208419382896,0.25991341515051214,30158.928
48.88963076962794,54.425005061567184,0.5142246686622313,30159.723
110.45256980751834,-15.731731968538854,0.1753792158615991,30161.443
102.66518914476578,-1.5831825843909957,0.2211135305919236,30176.217
36.026056521326865,62.36499775520005,0.48496623492306473,30178.703
103.17495375572254,2.3155655397450623,0.28327720000109796,30179.664
92.1205667968924,14.420285846840594,0.3607676481498815,30218.855
112.31367466311133,-26.670855045628805,0.07877368730368393,30226.654
102.89136888548563,13.617259068396676,0.20720307440499172,30233.855
48.53730916141006,53.48914120373375,0.23033307843822046,30235.914
104.2899528225573,-2.487750208866121,0.1818546408468051,30236.678
91.18873332593716,23.40200357572963,0.21704915208709286,30237.973
101.99573910176346,-4.018023454439427,0.2798807307906729,30246.14
73.97296616802845,28.286863345145555,0.2598123844554541,30252.65
99.91968935169461,6.89358968737937,0.13259702714466795,30288.312
98.57980018090501,2.7916726978358737,0.7803446242075138,30301.318
94.24742265671213,11.367004923644622,0.22467116962958927,30305.078
77.71509172781428,43.35684756728589,0.15481533667734243,30310.535
99.39362924382702,3.0360042519721206,0.2686434862765979,30314.43
59.90527871520199,49.08262216158589,0.21943509228809616,30327.18
91.05623438393785,-6.708935396643305,2.000429776963327,30333.94
35.57065117417958,57.27192874310755,0.38959771934819803,30347.432
46.17617205624455,60.490728975317644,0.40588214649283216,30362.096
102.26646376107394,-11.832295885571556,0.4666436009776631,30389.945
61.66391733756219,55.02718568278171,0.14353170216954822,30411.207
95.99874498047757,11.37118151277505,0.12150334079871153,30414.514
173.4191531437445,56.10683318074991,0.17309143178648304,30436.326
60.703790045007075,49.958674931271,0.5429072155465408,30438.766
96.06411838961104,11.527524214444194,0.227037796860052,30453.775
112.2801451042973,-25.105748475261148,0.09651527592235787,30457.855
41.29970289747089,59.944123226334966,0.15204002689922932,30458.791
114.83232609095656,-27.621922434825887,0.4004236629323307,30489.373
59.33677692935783,40.782166571639124,0.2467443212717757,30494.764
34.949340914474206,57.11097937808124,0.42340341689862393,30507.959
125.87022657767508,-16.838706775892117,0.1557207092211994,30538.656
88.82093164141624,21.985414622258673,0.13168747318572072,30541.508
91.61727324111457,27.30897144852105,0.2976066112240181,30544.357
65.88443708553291,62.57349091362952,0.24412998447380505,30550.863
91.36651908647596,-5.894015374096868,0.418742903362744,30654.15
99.01083320343565,11.57341329071054,0.10960035002429826,30660.244
63.879809453659206,48.854652849189996,0.43044887549902217,30705.857
59.34110609014446,49.00802732503273,0.40269737769187575,30728.15
98.75004373804028,6.48070058232519,0.17578368235002867,30758.361
95.73927533989962,15.943467518831323,0.3663296202529156,30773.53
88.3912416637548,17.77514876061799,0.5950320097383978,30803.344
38.047705065387625,61.362571053338435,0.44774370307367894,30827.299
106.99507607628789,-9.903028597990913,0.21301147670947607,30827.672
112.44261958068078,-27.15628140992193,0.0862175315331066,30858.387
35.282598319830946,60.29816939452243,0.4013953062885386,30902.43
53.73061067391018,55.7940808771001,0.24703940557071266,30917.498
45.95505699227526,54.99476173434293,0.4088805650463657,30924.729
109.96368211736586,-29.12707456981468,0.09806801136184334,30976.213
162.61991141564326,-6.890590117669968,0.21838383023095087,30985.227
116.73616254824839,-28.67035185832556,0.09257488511121639,31005.1
93.30038281896508,0.15882911701055663,0.6313343577438328,31019.23
90.72454349961802,30.645485946594107,0.46179757608967736,31039.23
113.04964693417551,-26.875520682970976,0.09494503251689342,31062.89
109.04647929281782,-10.546413091293136,0.21503383272604587,31066.78
153.26035540724513,-21.546454371303962,0.2613186738472988,31089.742
42.36861502919513,59.88012485301953,0.2807691076278874,31144.338
111.74781219120358,-23.086006893602182,1.791948567737907,31155.01
101.46394106702833,57.9225414136525,1.0225764960967425,31178.484
38.293976101016405,57.54835726987443,0.40781927372650656,31254.299
77.75360255780963,43.49622702217468,0.22058106450889184,31307.568
106.37020233124429,-13.166381884631123,0.09379727149716971,31311.934
92.93013343793457,17.36024488857219,0.20072482318859802,31315.234
105.40633909239293,-4.945027639012113,0.36548762196845,31315.51
52.811598593486565,-29.353023354658195,9.083576945974337E-5,31393.83
98.23243773672719,1.0837629872798342,0.23960339420971963,31486.654
103.97938016704646,-13.000495172178015,0.4724101553704586,31494.883
59.55753026164611,52.719684040080956,0.221936204452608,31501.35
52.77680257130618,61.939738013961275,0.25989618859894825,31503.217
113.42059880212112,-15.577838405535578,0.18042054815594916,31535.47
105.31410262436003,-12.758141117039877,0.18514077567509912,31538.172
91.31269118157968,30.86489194739296,0.1840533536106227,31596.54
87.46274707968104,19.304913460161313,0.1447870870547173,31600.252
68.89614763364688,46.447068344410326,0.2500091715387068,31623.992
89.10592860451484,28.006478240248654,0.7910107377557324,31630.938
40.879046664754384,62.05939440184597,0.29758491882883986,31829.06
74.08366092157556,51.30929334005839,0.16490627702165822,31849.932
106.76762125535888,-18.09238620716231,0.10223557196253168,31854.129
116.16675416591417,-24.373360863809435,0.18626784201955632,31859.514
76.00367865189777,44.30313043239398,0.32327901476051446,31889.998
92.8917487400618,10.572780976070728,0.13757496697703583,31891.047
61.41807345151515,53.10913455576071,0.17723717056693772,31897.49
82.59536475108497,32.447363137229985,0.12448131102961375,31953.26
55.06628488542989,57.62578064921038,0.34431971591123417,31961.996
34.50624935683273,64.59724504073691,0.2926725176689133,31978.564
91.46855101774894,48.249277017066156,0.6713685907482041,31988.434
98.3842932727785,8.335575802261037,0.6282992225639238,32036.586
64.99259461060304,60.428763244293265,0.1749510569015884,32050.412
113.06227437777454,-24.72722755915223,0.5062191958169758,32065.76
114.29815978846956,-28.565885165723294,0.08697917234348086,32091.506
95.33887854256784,16.128831846597603,0.24426331960776232,32098.941
104.12499074092604,-9.94402563130251,0.12905554815399664,32124.045
99.673446078005,0.7429623196018766,0.12171609217008993,32147.12
111.31245569664645,-16.774520231979686,0.11540715135374464,32181.375
46.93013816479828,64.21377177001588,0.8338158107090354,32201.627
67.27966383870019,50.23344515371085,0.18170123222307613,32324.334
110.3101850563448,-21.315254240680964,0.153950127759676,32328.559
49.76762492970733,52.779756137111434,0.43788578202480277,32340.486
93.2709921834153,20.997102999559168,0.21850400153623595,32347.021
42.99339967829107,57.029798940212956,0.26684654871463037,32347.98
78.76027101186881,36.698621081313206,0.30668764786828423,32414.322
87.37988989430048,27.262906389097253,0.16511887066548983,32414.998
113.86540405351356,-18.81908230495149,0.24965114649181924,32432.193
